,Piksi Time,Lat Piksi,Lon Piksi,Lat Mav,Lon Mav,Mag,Lamor,Laser
379,330589594.0,49.2562446594238,-122.92261505126999,49.2559777,-122.9223014,43013.215,352,0.15918032786885206
380,330589694.0,49.2562446594238,-122.92261505126999,49.255977980733945,-122.92230149357798,43005.72900000001,325,0.16990825688073416
381,330589794.0,49.2562446594238,-122.92261505126999,49.2559783,-122.9223016,43004.426,317,0.16073394495412868
382,330589894.0,49.2562446594238,-122.92261505126999,49.255978575,-122.92230175,43009.325999999994,374,0.1323999999999998
383,330589994.0,49.2562446594238,-122.92261505126999,49.2559794,-122.9223022,43009.015,361,0.10240000000000085
384,330590094.0,49.2562446594238,-122.92261505126999,49.255979447222224,-122.9223022,43009.792,210,0.10440191387559797
385,330590194.0,49.2562446594238,-122.92261505126999,49.2559797,-122.9223022,43009.092000000004,403,0.10918660287081326
386,330590294.0,49.2562446594238,-122.92261505126999,49.255979785,-122.9223022,43004.426,291,0.11399038461538456
387,330590394.0,49.2562446594238,-122.92261505126999,49.2559802,-122.9223022,43012.3,378,0.11879807692307698
388,330590494.0,49.2562446594238,-122.92261505126999,49.255980397826086,-122.92230235217393,43001.878,466,0.12
389,330590594.0,49.2562446594238,-122.92261505126999,49.2559815,-122.9223032,43009.87,371,0.12
390,330590694.0,49.2562446594238,-122.92261505126999,49.25598151521739,-122.9223031847826,43009.559,249,0.12
391,330590794.0,49.2562446594238,-122.92261505126999,49.2559816,-122.9223031,43010.337,256,0.12
392,330590894.0,49.2562446594238,-122.92261505126999,49.25598150869565,-122.92230299347825,43001.14,242,0.12
393,330590994.0,49.2562446594238,-122.92261505126999,49.255981,-122.9223024,43007.030999999995,332,0.12
394,330591094.0,49.2562446594238,-122.92261505126999,49.25598093,-122.92230230199999,43010.337,198,0.12363184079601991
395,330591194.0,49.2562446594238,-122.92261505126999,49.2559805,-122.9223017,43012.359000000004,303,0.12860696517412942
396,330591294.0,49.2562446594238,-122.92261505126999,49.2559805,-122.9223017,43013.059,215,0.13
397,330591394.0,49.2562446594238,-122.92261505126999,49.2559812,-122.922302,43012.69,313,0.13
398,330591494.0,49.2562446594238,-122.92261505126999,49.2559812,-122.922302,43012.884000000005,205,0.126923076923077
399,330591594.0,49.2562446594238,-122.92261505126999,49.25598164907407,-122.9223020898148,43007.09,310,0.12211538461538475
400,330591694.0,49.2562446594238,-122.92261505126999,49.2559817,-122.9223021,43007.751,303,0.12282828282828269
401,330591794.0,49.2562446594238,-122.92261505126999,49.255982170731706,-122.92230271463416,43012.884000000005,222,0.12787878787878781
402,330591894.0,49.2562446594238,-122.92261505126999,49.25598168292683,-122.92230295853658,43006.505999999994,234,0.13
403,330591994.0,49.2562446594238,-122.92261505126999,49.2559816,-122.922303,43009.929000000004,322,0.13
404,330592094.0,49.2562446594238,-122.92261505126999,49.25598136752137,-122.92230280854702,43006.312000000005,264,0.13
405,330592194.0,49.2562446594238,-122.92261505126999,49.25597991452992,-122.92230161196582,43009.559,330,0.1247199999999998
406,330592294.0,49.2562446594238,-122.92261505126999,49.25597908120301,-122.9223008556391,43009.54,212,0.12
407,330592394.0,49.2562446594238,-122.92261505126999,49.2559788,-122.9223006,43003.24,281,0.12
408,330592494.0,49.2562446594238,-122.92261505126999,49.25597755217391,-122.92229979782607,43009.987,171,0.12
409,330592594.0,49.2562446594238,-122.92261505126999,49.2559774,-122.9222997,43012.204000000005,313,0.12159999999999986
410,330592694.0,49.2562446594238,-122.92261505126999,49.255978066000004,-122.922300366,43009.345,264,0.12660000000000005
411,330592794.0,49.2562446594238,-122.92261505126999,49.2559783,-122.9223006,43009.715,298,0.12839999999999985
412,330592894.0,49.2562446594238,-122.92261505126999,49.255978883333334,-122.92230101666668,43009.422999999995,369,0.12339999999999984
413,330592994.0,49.2562446594238,-122.92261505126999,49.255979,-122.9223011,43006.72,298,0.1299999999999989
414,330593094.0,49.2562446594238,-122.92261505126999,49.25597982,-122.922301674,43009.19,239,0.1612499999999993
